title,poster_url,trailer_url
Спасти рядового Райана,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/3/6/1/3725163/acfb09d6ceb17698d05f6aef95cdda2e.jpeg,https://www.kinoafisha.info/trailers/9b539628e28950fa6c841c7e120e2635/
Однажды в Америке,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/2/5/1079524/13bfd0de7d229f600c28f590dd4090c7.jpeg,https://www.kinoafisha.info/trailers/1560d2ba087d206e41ff3039ca2db04d/
Мальчик и птица,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/2/7/8353726/338712788415.jpg,https://www.kinoafisha.info/trailers/168987bfe982da4bc2a698543fd25f04/
Исчезнувшая,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/5/2/8162259/3dc50a9bc72dfe9fbefd7d7cb3bf1479.jpg,https://www.kinoafisha.info/trailers/01c71dcbf9e9196ad7f0fb58e0c5072b/
Первый Мститель: Противостояние,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/6/2/8167264/8765e171bd699daa375b6c5b02c6fdcf.jpg,https://www.kinoafisha.info/trailers/5913e667d9a3e74a8962665766e96aba/
Долгая дорога домой,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/5/9/8356951/ba7d4c1941aa979be38bb42f0c7e3f01.jpg,https://www.kinoafisha.info/trailers/eb41d4d6c5293b2eabbb2ee5736c5028/
Агент Эмерсон,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/7/1/7/8356717/3d89771257207beed5ae8970e44c443b.jpeg,https://www.kinoafisha.info/trailers/66d853995feb370e563729d361cd067d/
Грань будущего,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/0/7/8134704/9c60cfbc7c8718580daf451836c0e248.jpg,https://www.kinoafisha.info/trailers/15765a705006099f7de339771cf33370/
Бэтмен,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/2/2/8355224/ad3503741c920d2c6a54f3b17d05dad8.jpg,https://www.kinoafisha.info/trailers/d362e59de9425019f01d5263c063c504/
Достать ножи,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/3/3/8355336/e6fd3ad60dde486fda2ae0ec5c845948.jpeg,https://www.kinoafisha.info/trailers/56756fbbe2dd87ff9412e8a4ed354b8f/
В погоне за счастьем,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/0/1/3/1146310/b5b33ba8dd435bcf9bd5d39106f189cf.jpg,https://www.kinoafisha.info/trailers/7b9df17dc7d87ca098fc7eb31ede3124/
Терминатор,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/0/8/6/4035680/9ba66261c3e3533fa6bc4a5b42d187ed.jpeg,https://www.kinoafisha.info/trailers/d2c62c14687c4bf48c6a44f56d4a3378/
Хоббит: Нежданное путешествие,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/0/4/5/5567540/5748f0c5aa739e8fd7ff1ed5ae5ba9b6.jpg,https://www.kinoafisha.info/trailers/fe423b47e783fea730e85b337a933668/
Люди Икс: Первый класс,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/6/4/8092465/7723100009a2769b527c1929835aef6f.jpg,https://www.kinoafisha.info/trailers/9ff9754f8ee1b11dbb561d8094a616a2/
Свет,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/2/4/1/8368142/481282036269.jpg,https://www.kinoafisha.info/trailers/0d35d2d7edf36542b9550b3e6a34c428/
Аладдин,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/2/0/3/4479302/535f3cd75a6e1121b1b908e398c2b7fd.jpeg,
Пролетая над гнездом кукушки,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/7/9/1/236197/4acc583023db62c57c05e19e3d56774e.jpg,https://www.kinoafisha.info/trailers/34445ea34be967da4de354b1534df0e4/
Человек-паук 2,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/7/0/6/5607/17413e482149386251e88de258806660.jpg,
Гарри Поттер и узник Азкабана,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/8/9/5/5598/740cfa7d2377fdd68189da5db65408ab.jpg,https://www.kinoafisha.info/trailers/9c10486fd21b3c895bed5c57a57edee8/
Первый мститель: Другая война,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/5/2/8140254/bb7c9b7e4bcc7c541d75932a906b2acf.jpg,https://www.kinoafisha.info/trailers/de2f34dc6ffc187a467fd9a5b2c639a8/
Брат 2,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/0/7/8125705/80efe75391c82dcd8a8df6f1e902e677.jpg,https://www.kinoafisha.info/trailers/ea6e85ba1cacdee49c3f634bcb84a1a0/
Загадочная история Бенджамина Баттона,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/7/4/0/3603047/d97b8269462746f8d849150e5443ec44.jpg,https://www.kinoafisha.info/trailers/683b27f3f38d10ed912bca93870cd4ca/
Миссия: невыполнима. Смертельная расплата. Часть 1,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/4/8/8355846/445506350030.jpg,https://www.kinoafisha.info/trailers/15f00caaff91a9cd77c21197c75bc864/
Американская история Х,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/2/7/3/7884372/f1562f26f02244f1ed396ba494faf00d.jpeg,https://www.kinoafisha.info/trailers/237ab05c108116f389f591667f4aa904/
Люди Икс 2,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/8/1/3/5318/17549aa69699007e11fa913d7f68a307.jpg,
Рапунцель: Запутанная История,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/3/3/8106336/45fe1f451cb8e79ac6d784944c137966.jpg,https://www.kinoafisha.info/trailers/5ebea7428a8b8860d0d73cc657485c27/
Дневник памяти,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/7/6/5676/7cfe54b82f453e519fa9c7350e1fbb6f.jpeg,https://www.kinoafisha.info/trailers/4895b09d73aec922c8d7ed10790c1cb0/
"Добро пожаловать, или Посторонним вход воспрещен",https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/2/9/0/1853092/a012cc2da8d61f9eac5e0df0d35b70c4.jpg,
Дастур,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/2/5/2/8373252/706818834071.jpg,https://www.kinoafisha.info/trailers/1a12ce1bb221e09cfecb25fa32a23dd5/
Индиана Джонс и последний крестовый Поход,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/8/8/8/4746888/182a80145a1507e8bc2e38e192eda974.jpeg,https://www.kinoafisha.info/trailers/b94a39ee6e7bd71c795db55a60c45952/
Пятый элемент,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/6/6/3443661/3e439b0dd1ec70e0397b95becfe42512.jpeg,https://www.kinoafisha.info/trailers/1f17471aadc0b2c5f3aa2ac62e8e16ea/
Шаг к мечте: Раз и навсегда,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/2/5/8372521/931304944942.jpg,https://www.kinoafisha.info/trailers/8965f190ddb68429bec09d487c783474/
BTS: Bring The Soul. The movie,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/2/2/3/8356322/04b34c06c7faf146ab2f7a3f69e3a1f3.jpeg,
Раннее лето,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/2/5/7/8360752/f966199d8c1432592e8676d438f5df48.jpg,
Свалкармония,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/6/6/8353664/23e9e501d786a709324cf1383fa3d8dc.jpeg,
Черный лебедь,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/0/2/7678205/dbff8c5e207793b9fe6d3dda85804450.jpg,https://www.kinoafisha.info/trailers/103478185a0d4c4e8fb5fd5e58d0c215/
Тайна третьей планеты,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/2/3/7/2086732/7352c6746a51b0cd3736f0f20fdfab16.jpg,
Человек дождя,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/2/0/5/4981502/21b6463eaa564b9598ab76361f2b9131.jpg,https://www.kinoafisha.info/trailers/fa0b9de96aa78d0b6fe9204dfa586431/
Гран Туризмо,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/9/7/8367799/597811148909.jpg,https://www.kinoafisha.info/trailers/29cb98540536161e7fce1d35a6dc4ef2/
Паразиты,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/1/5/8355519/479be90ed814fa2ea48fd34029ad5e51.jpeg,https://www.kinoafisha.info/trailers/5292a17ee6a190f0e44360c79b5687a6/
Ежик в тумане,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/5/1/7687159/2e3a353c72a086f96a303956a31bcf29.jpg,
Как приручить дракона 3,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/0/2/5/8168520/959ee07b2de4328c6015a86bc4fc4ac9.jpg,https://www.kinoafisha.info/trailers/f8e4dec59ab4d086ce4eb967425af1e1/
Шан-Чи и легенда десяти колец,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/6/3/8356369/844b4eb3b5bd965a08464531a34dfcc6.jpg,https://www.kinoafisha.info/trailers/1a02740fd2bd9e6dcf6d27301f68fdf4/
Гарри Поттер и кубок огня,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/7/4/419476/41838e2fcb3a24e9004f4e4e64f2c593.jpg,https://www.kinoafisha.info/trailers/1aea5c12c804359dd638e9caf4ba0033/
"Артур, ты король",https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/2/0/8361021/178169807037.jpg,https://www.kinoafisha.info/trailers/d04624ce1ecd6ba9fca8bed5b6835e43/
Шоу Трумана,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/0/9/0/4977090/893c357e097069185ee2f9acf3b7a4b8.jpeg,https://www.kinoafisha.info/trailers/98d85f99cb9cc7d8051745d87fed05be/
Миллионер из трущоб,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/3/8/6/5780683/5197a8e0de516be200344ba6104464e7.jpg,https://www.kinoafisha.info/trailers/02012fa19f986e0bd1468894f4ae2632/
Рокки,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/0/0/5/5388500/8dfd429732361aeb1101a799abbdd5c0.jpeg,https://www.kinoafisha.info/trailers/76d3802a176e43ec6dbafb8b26500e68/
Тур с Иванушками,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/0/0/3/8371300/800900185346.jpg,https://www.kinoafisha.info/trailers/afd4b70a81b2d5cd6d50bd95a4b8dbf7/
Апокалипсис,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/1/5/1020519/721758f90622e51c07e4ebf6a2235559.jpeg,https://www.kinoafisha.info/trailers/3f9fca238dc7677e6a33b22217de02e9/
"Где ты, Адам?",https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/8/6/9/8360968/16212525748360968.jpg,
Звук свободы,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/7/7/8371779/124431277140.jpg,https://www.kinoafisha.info/trailers/4bdef46e32e1429fb9289a7b23da5701/
Олдбой,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/9/6/3729696/265904507315.jpg,https://www.kinoafisha.info/trailers/8464173298f047abe646f217c25a91b7/
Блэйд 2,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/0/1/4/8103410/41f2fe571ae07bdfb7365469b049433a.jpg,
История игрушек: Большой побег,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/3/9/3/8090393/81af6d4d4945c2c3f9b6dddeb7fceb75.jpg,https://www.kinoafisha.info/trailers/618bc62591e0649eb07bb430d7c2e2b5/
Лучшее предложение,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/2/3/2/8148232/94399cfbdad848804f16a4bddedeef1a.jpg,https://www.kinoafisha.info/trailers/e4288125d4120da22ae79f7e2b730f4b/
Вверх,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/9/1/7724199/d060f5c8481a5ecda5ee63aa8e548be7.jpg,https://www.kinoafisha.info/trailers/21fe1ff12c56badc10989b2b3c6554d1/
Король говорит!,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/7/0/6/8099607/c6aae89cb3d4669fb86b082b65661b69.jpg,https://www.kinoafisha.info/trailers/c4febcca1a4ba3a2047f4341f1abb35e/
Волк и теленок,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/0/8/6/7667680/3fba4e9e23ab24bcc6d716dc444d8015.jpeg,
Гарри Поттер и Дары смерти. Часть первая,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/3/2/8/7667823/0b4964e1953e8164c35db4f2f5a21948.jpg,https://www.kinoafisha.info/trailers/f93f1fd81a8a8b92132493972b32e588/
Пипец,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/0/0/7624001/884d59afa5240e845a170af01e013449.jpg,https://www.kinoafisha.info/trailers/f91611e879627cfd14391f4e7b8891d6/
Мулан,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/5/0/251055/f6dfbec02c7066090631e3dcaa75211b.jpeg,
Ревущие двадцатые или судьба солдата в Америке,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/3/6/5/8319563/66195aba2831a77e2cd459431e170e58.jpg,https://www.kinoafisha.info/trailers/387f79982549c9d9e4c8c01ee135b73a/
Гонка,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/2/3/8137329/cb130932b282f9b52c6c7759fa907484.jpg,https://www.kinoafisha.info/trailers/3ae8841b1a1ae03018615a5f6a513654/
Небесный замок Лапута,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/8/0/9/3165908/b285de1b53e1386ef026fa1a27badf7e.jpg,https://www.kinoafisha.info/trailers/5d75e086b54e263cca7e64cbe5b831ac/
Сказки Гофмана,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/4/9/8371946/552341479371.jpg,https://www.kinoafisha.info/trailers/d27ea685ea85bfc8ddcc2970bd4f931f/
Офицеры,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/4/5/7862549/d932a982185952fe96a4fbb8b74e0533.jpg,https://www.kinoafisha.info/trailers/4f18813c4d44de5a826c6bd5a53acf5d/
Белая птица. Новое чудо,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/8/9/6/8366698/334047488551.jpg,https://www.kinoafisha.info/trailers/ff7cb47124b22c9324853543aef32236/
Гарри Поттер и философский камень,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/1/5/5387519/e5de90e8e29958b39c3a638c97ddfe35.jpg,https://www.kinoafisha.info/trailers/632e7dd583d49f5ac6670a235e2f0fe6/
Дэдпул,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/9/8/8133896/440bfc95a0b57108b245276ce8748672.jpg,https://www.kinoafisha.info/trailers/0de6b6ebb10c682348f9e6eb9f6dcfc1/
Волк с Уолл-стрит,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/0/7/6/8137670/6709d5340e2b32a20294a9eddb988a77.jpg,https://www.kinoafisha.info/trailers/e8bc25c70b9517f88d8fec24c85ac08d/
Доктор Стрэндж,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/9/4/8168491/e79b48562d282c8cb1f74f0d1691b5ac.jpeg,https://www.kinoafisha.info/trailers/f17d1df6916579f222b38b8d90c58cbd/
Невидимый гость,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/6/5/8354569/1339edab7ed32a45838f86dc21d0d0f8.jpeg,https://www.kinoafisha.info/trailers/780977a999a0fcd8c74babbb7d5f5cb9/
"Три билборда на границе Эббинга, Миссури",https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/7/8/3/8330387/65f383ef4bc6698aa80c7d93b2fea702.jpeg,https://www.kinoafisha.info/trailers/e753be486fecc5d7eb89554675a051ca/
Люди Икс,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/7/3/5/4337537/4794bfc76dfa9a555598dbbae4c6576d.jpg,
Заложница,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/4/5/4004541/009041949dfa3a8162af178904e949dd.jpg,https://www.kinoafisha.info/trailers/ac8d14e8de08e51dbb3427a7518ae47e/
Хоббит: Пустошь Смауга,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/4/2/8144241/2c1366c7eb4d0e26b3600ee7b11b43da.jpg,https://www.kinoafisha.info/trailers/73de755df198150e16febf00018530db/
Плохие парни до конца,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/7/3/8369376/912147995423.jpg,https://www.kinoafisha.info/trailers/bf8a4dcd293aec2ec7d8ee4fccca2ff4/
Ледниковый период,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/3/5/9/4621953/35399f6271bf35ca324dc1d3beca10e0.jpeg,
Маленькие женщины,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/6/1/8355161/1f8b2b73b05ffe9b222a6a7fad232e43.jpeg,https://www.kinoafisha.info/trailers/cddcdafadb78769221fe125412aa09b7/
Кунг-Фу Панда,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/4/3/2108341/02fab9604ec72210f401a6a68a1db8e7.jpg,https://www.kinoafisha.info/trailers/0e31b6e70e6da48679cdbb815ff175a3/
Шерлок Холмс,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/0/0/2/7583200/4f3b7794b0388954af39fb97f6af93b8.jpg,https://www.kinoafisha.info/trailers/4404a43e9b8a2e56cc28c6c7a73f2da3/
Девчата,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/3/6/3/3623363/d9305ac1a01c58603577a13087acebf8.jpg,https://www.kinoafisha.info/trailers/1dc6329c2107e00fdca39454a0a3e707/
